#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
521,One Thing Right,Marshmello,2019-06-21,88,63,66,-2,44,3:02,6,72,528,5616,Country
522,The Way I Talk,Morgan Wallen,2018-04-27,138,88,60,-3,76,3:28,5,73,905,2637,Country
523,Dirt On My Boots,Jon Pardi,2016-05-13,90,80,68,-4,53,3:22,11,72,763,4620,Country
524,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,2010-09-20,91,58,72,-8,61,3:23,43,71,1085,7859,Country
525,Up Down (feat. Florida Georgia Line),Morgan Wallen,2018-04-27,130,88,59,-3,79,3:17,8,71,1086,3309,Country
526,You Make It Easy,Jason Aldean,2018-04-13,132,57,38,-5,41,3:17,14,71,206,5862,Country
527,Cruise,Florida Georgia Line,2012-01-01,148,95,46,-3,88,3:29,2,71,577,3881,Country
528,Tequila,Dan + Shay,2018-06-22,86,58,49,-6,49,3:17,3,70,458,457,Country
529,Drinkin' Problem,Midland,2017-09-22,102,76,62,-6,62,3:41,6,69,529,285,Country
530,I Don't Want This Night To End,Luke Bryan,2011-01-01,112,73,62,-4,38,3:40,3,69,708,5836,Country
531,Fire Away,Chris Stapleton,2015-05-04,116,30,56,-9,18,4:04,6,68,490,2968,Country
532,Love Me Like You Mean It,Kelsea Ballerini,2015-05-18,152,84,65,-6,81,3:20,5,54,504,916,Country
533,Back To December,Taylor Swift,2010-10-25,142,67,53,-5,29,4:53,12,68,199,8971,Country
534,Vice,Miranda Lambert,2016-11-18,134,56,57,-8,25,4:00,10,56,726,543,Country
535,Drunk On A Plane,Dierks Bentley,2014-01-01,206,73,42,-6,66,4:14,0,68,453,9406,Country
536,Break Up In A Small Town,Sam Hunt,2014-10-27,136,78,58,-5,43,3:50,7,67,586,4209,Country
537,Love Triangle,RaeLynn,2017-03-24,133,53,69,-7,32,3:46,14,54,530,7540,Country
538,Rain Is A Good Thing,Luke Bryan,2009-01-01,108,93,62,-5,52,2:56,11,67,844,3159,Country
539,Mine,Taylor Swift,2010-10-25,121,76,62,-3,66,3:51,0,66,331,3437,Country
540,If I Die Young,The Band Perry,2010-01-01,131,50,61,-7,36,3:43,35,67,215,5437,Country
541,My Girl,Dylan Scott,2017-08-04,95,72,65,-7,24,3:18,4,66,298,93,Country
542,Wanted,Hunter Hayes,2011,170,48,42,-8,30,3:49,27,66,216,5759,Country
543,I Don't Dance,Lee Brice,2014-09-09,92,56,59,-8,19,3:41,40,66,764,6710,Country
544,Yours,Russell Dickerson,2017-06-16,134,72,55,-6,56,3:37,12,65,393,4884,Country
545,Gettin' You Home,Chris Young,2009-09-01,107,68,64,-5,53,3:32,44,65,332,5677,Country
546,Drunk Me,Mitchell Tenpenny,2018-12-14,176,80,50,-4,41,3:32,20,65,459,2361,Country
547,Take Your Time,Sam Hunt,2014-10-27,158,72,56,-6,48,4:04,10,65,765,3758,Country
548,Five More Minutes,Scotty McCreery,2018-01-12,156,63,49,-5,28,4:01,26,65,299,3067,Country
549,Every Little Thing,Russell Dickerson,2017-06-16,94,85,64,-5,86,3:11,22,65,587,7784,Country
550,Even If It Breaks Your Heart,Eli Young Band,2011-01-01,208,53,50,-5,57,3:41,0,65,889,5728,Country
551,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,2013-03-26,170,69,61,-6,65,4:49,25,64,341,268,Country
552,Undo It,Carrie Underwood,2009,156,84,48,-2,65,2:57,11,60,470,2656,Country
553,Stuck Like Glue,Sugarland,2010-01-01,84,80,70,-5,84,4:08,33,64,531,9028,Country
554,Blue Tacoma,Russell Dickerson,2017-06-16,160,90,46,-5,73,3:32,2,64,766,8579,Country
555,Runnin' Outta Moonlight,Randy Houser,2013-01-22,172,80,53,-4,77,3:14,4,64,783,2047,Country
556,All To Myself,Dan + Shay,2018-06-22,95,78,65,-5,56,2:50,21,64,682,3294,Country
557,Take A Back Road,Rodney Atkins,2011-10-04,170,86,58,-4,92,3:29,18,64,237,4915,Country
558,Smoke A Little Smoke,Eric Church,2009-01-01,97,64,77,-6,64,3:11,2,64,811,1197,Country
559,My Kinda Party,Jason Aldean,2010-11-02,177,90,41,-4,56,4:45,2,64,283,6873,Country
560,Ridin’ Roads,Dustin Lynch,2020-01-17,142,82,55,-4,59,3:25,10,64,588,2676,Country
561,From the Ground Up,Dan + Shay,2016-06-03,152,58,28,-6,28,4:14,33,64,858,5023,Country
562,Red Solo Cup,Toby Keith,2011-10-21,164,56,54,-7,79,3:43,29,64,566,3555,Country
563,Better Man,Little Big Town,2017-02-24,144,84,51,-4,50,4:23,11,64,767,4185,Country
564,Highway Don't Care,Tim McGraw,2013-01-01,158,79,47,-5,50,4:37,2,64,878,1864,Country
565,Sunshine & Whiskey,Frankie Ballard,2014-04-03,93,74,67,-7,75,3:02,22,63,532,7921,Country
566,Make Me Wanna,Thomas Rhett,2013-01-01,109,82,55,-6,68,3:45,4,63,505,4401,Country
567,Farmer's Daughter,Rodney Atkins,2010-06-29,134,79,61,-4,79,3:27,22,63,394,177,Country
568,Burnin' It Down,Jason Aldean,2014-10-07,136,80,68,-7,64,3:39,31,63,377,5626,Country
569,Just A Kiss,Lady A,2011-09-13,143,64,59,-6,33,3:39,45,63,491,475,Country
570,We Are Tonight,Billy Currington,2013-01-01,128,81,56,-5,47,3:52,3,63,333,267,Country
571,Miss Me More,Kelsea Ballerini,2018-10-26,96,72,64,-7,49,3:13,1,62,646,5191,Country
572,Crash and Burn,Thomas Rhett,2015-01-01,130,78,69,-5,84,3:11,9,63,647,2648,Country
573,Whatever She's Got,David Nail,2014-01-01,160,72,53,-6,89,3:57,22,63,533,5994,Country
574,It Don't Hurt Like It Used To,Billy Currington,2015-06-02,81,82,56,-4,45,3:05,7,63,492,5680,Country
575,Honey Bee,Blake Shelton,2011-07-11,206,85,48,-5,72,3:31,0,63,454,870,Country
576,Round Here,Florida Georgia Line,2012-01-01,142,95,52,-3,90,3:35,0,63,709,9384,Country
577,Aw Naw,Chris Young,2013-09-16,110,86,65,-4,49,3:09,6,63,493,715,Country
578,When She Says Baby,Jason Aldean,2012-10-16,113,76,67,-5,81,2:51,7,63,471,4877,Country
579,Prayed For You,Matt Stell,2019-10-25,140,70,60,-6,57,3:30,7,62,890,6984,Country
580,"God, Your Mama, And Me",Florida Georgia Line,2016-08-26,168,82,44,-4,65,3:03,32,63,845,9853,Country
581,Biscuits,Kacey Musgraves,2015-06-23,202,57,44,-6,84,3:18,33,44,1040,7257,Country
582,It Goes Like This,Thomas Rhett,2013-01-01,168,84,54,-6,51,3:06,12,63,756,5229,Country
583,Catch,Brett Young,2018-12-07,156,77,57,-6,60,3:16,2,63,1002,5499,Country
584,Snapback,Old Dominion,2015-11-06,101,79,69,-4,67,3:27,30,62,494,4055,Country
585,Think of You,Chris Young,2015-11-13,112,89,62,-4,57,3:39,0,62,658,6726,Country
586,I Like The Sound Of That,Rascal Flatts,2014-01-01,90,80,61,-6,53,3:29,26,62,334,904,Country
587,I Want Crazy - Encore,Hunter Hayes,2011,103,88,56,-5,56,3:57,5,62,891,8300,Country
588,Leave The Night On,Sam Hunt,2014-10-27,172,95,51,-4,84,3:12,10,62,906,7293,Country
589,Chillin' It,Cole Swindell,2014-02-18,138,85,58,-3,67,3:17,51,62,416,4399,Country
590,Pontoon,Little Big Town,2013-01-01,96,82,72,-6,87,3:32,41,62,907,8872,Country
591,Lose It,Kane Brown,2019-11-01,92,85,55,-5,44,2:59,0,62,812,6614,Country
592,Cowboy Casanova,Carrie Underwood,2009,120,82,60,-3,58,3:57,3,62,568,7840,Country
593,This Is It,Scotty McCreery,2018-01-12,78,51,58,-7,59,3:51,25,62,597,6310,Country
594,Bartender,Lady A,2014-09-30,101,94,63,-4,65,3:18,2,62,659,4544,Country
595,Rich,Maren Morris,2017-03-17,75,86,56,-4,85,3:29,4,61,768,3184,Country
596,Don't It,Billy Currington,2015-06-02,91,83,57,-4,71,3:09,4,62,660,355,Country
597,Break Up with Him,Old Dominion,2015-11-06,152,63,62,-5,56,3:28,7,62,661,8432,Country
598,The Fighter,Keith Urban,2016-05-06,132,85,68,-5,76,3:04,3,61,348,486,Country
599,A Little Bit Stronger,Sara Evans,2011-03-07,148,65,54,-6,29,5:02,28,61,784,6078,Country
600,All On Me,Devin Dawson,2018-01-19,81,67,63,-5,64,3:45,14,61,534,1054,Country
601,Bottoms Up - Remix,Brantley Gilbert,2015-01-01,170,75,56,-6,30,3:42,2,61,630,8207,Country
602,Sangria,Blake Shelton,2014-09-30,116,72,65,-7,54,3:53,2,61,571,8101,Country
603,No Such Thing as a Broken Heart,Old Dominion,2017-08-25,172,78,65,-4,95,2:57,30,61,813,8914,Country
604,"Lover, Lover",Jerrod Niemann,2010-07-13,112,57,88,-7,95,3:14,19,61,535,7377,Country
605,Black,Dierks Bentley,2016-06-10,120,65,65,-7,61,3:31,25,61,572,9060,Country
606,Then,Brad Paisley,2009-06-30,145,64,49,-5,30,5:22,51,61,67,7736,Country
607,Beat of the Music,Brett Eldredge,2013-08-06,110,81,63,-4,77,2:59,1,61,51,3280,Country
608,Caught Up In The Country,Rodney Atkins,2018-03-23,124,81,60,-7,69,2:41,1,61,589,5017,Country
609,Love You Like That,Canaan Smith,2015-06-23,145,77,56,-5,72,3:23,1,60,536,5447,Country
610,Every Storm (Runs Out Of Rain),Gary Allan,2013,107,69,53,-7,36,3:46,5,60,127,7503,Country
611,Forever Country,"Artists Of Then, Now & Forever",2016-09-16,90,68,20,-6,13,4:02,40,60,537,8800,Country
612,Living,Dierks Bentley,2018-06-08,83,81,52,-6,44,3:42,2,60,679,8197,Country
613,Kiss Somebody,Morgan Evans,2018-10-12,89,68,57,-7,53,3:33,14,60,631,4269,Country
614,Don't Ya,Brett Eldredge,2013-08-06,176,69,54,-5,58,3:01,6,60,268,5755,Country
615,Ain't Worth the Whiskey,Cole Swindell,2014-02-18,154,74,43,-4,50,3:12,4,59,785,8261,Country
616,I Run To You,Lady A,2008-01-01,114,79,66,-4,38,4:16,16,59,814,2436,Country
617,Setting the World On Fire (with P!NK),Kenny Chesney,2017-04-28,94,82,61,-4,44,3:37,2,59,521,189,Country
618,Long Hot Summer,Keith Urban,2010-01-01,128,79,66,-8,77,4:34,3,59,435,9261,Country
619,Hey Girl,Billy Currington,2013-01-01,82,67,55,-5,65,3:21,2,59,815,3691,Country
620,Drunk on Your Love,Brett Eldredge,2015-09-11,182,83,44,-6,59,2:54,41,59,460,6463,Country
621,A Woman Like You,Lee Brice,2012-04-24,160,58,59,-7,37,3:30,25,58,908,3006,Country
622,Come Back Song,Darius Rucker,2010-01-01,178,75,52,-6,77,3:55,14,59,598,8601,Country
623,Made in America,Toby Keith,2011-10-21,172,70,50,-6,38,3:13,5,58,653,3635,Country
624,Remind Me (with Carrie Underwood),Brad Paisley,2011-05-23,141,73,49,-4,29,4:32,6,58,300,2253,Country
625,You Don't Know Her Like I Do,Brantley Gilbert,2010,75,72,49,-7,29,4:47,2,58,1003,6042,Country
626,Cop Car,Keith Urban,2013-01-01,154,66,54,-6,37,4:17,19,59,522,8880,Country
627,Somewhere With You,Kenny Chesney,2010-09-28,112,85,68,-6,54,4:04,9,59,616,8340,Country
628,Backroad Song,Granger Smith,2016-03-04,174,83,49,-7,75,3:57,4,58,217,831,Country
629,Where It's At,Dustin Lynch,2014-09-09,158,74,56,-6,82,3:24,1,58,769,5168,Country
630,Better Dig Two,The Band Perry,2013-01-01,156,67,64,-5,65,3:15,41,58,892,130,Country
631,Beachin',Jake Owen,2013-12-02,182,90,53,-5,71,3:11,34,58,683,581,Country
632,Hey Pretty Girl,Kip Moore,2012-01-01,83,40,29,-11,9,3:36,14,58,461,6648,Country
633,Somewhere In My Car,Keith Urban,2014-07-08,118,86,59,-6,53,3:16,1,58,617,562,Country
634,Lonely Eyes,Chris Young,2013-09-16,106,67,66,-5,34,3:37,3,58,816,5144,Country
635,Hell on Heels,Pistol Annies,2011-08-23,132,55,66,-6,38,3:14,18,58,538,1695,Country
636,Save It for a Rainy Day,Kenny Chesney,2014-09-22,155,78,54,-5,61,3:02,1,58,695,5713,Country
637,Redneck Crazy,Tyler Farr,2013-09-27,146,67,49,-4,46,3:36,15,58,218,989,Country
638,Give It All We Got Tonight,George Strait,2013-01-01,130,65,58,-7,34,4:11,25,58,567,5976,Country
639,More Girls Like You,Kip Moore,2017-09-08,75,75,56,-6,71,2:35,1,57,684,8567,Country
640,Anywhere With You,Jake Owen,2011-08-26,152,94,48,-3,60,3:30,4,57,859,9329,Country
641,The Long Way,Brett Eldredge,2017-08-04,89,64,49,-8,23,3:29,27,56,685,1755,Country
642,Where I Come From,Montgomery Gentry,2011-10-18,90,85,62,-4,48,3:22,1,56,128,9178,Country
643,I'd Be Jealous Too,Dustin Lynch,2017-09-08,101,72,72,-5,54,3:06,9,55,909,2974,Country
644,A Guy Walks Into a Bar,Tyler Farr,2015-04-27,148,78,43,-3,43,3:16,8,55,893,3566,Country
645,Yours If You Want It,Rascal Flatts,2017-05-19,113,90,55,-3,42,3:27,1,54,495,2348,Country
646,I Hope You Dance,Lee Ann Womack,2000-01-01,151,44,39,-10,28,4:55,6,65,219,2190,Country
647,Life is a Highway,Rascal Flatts,2006-01-01,103,95,58,-4,66,4:36,0,74,662,4570,Country
648,Our Song,Taylor Swift,2006-10-24,89,67,67,-5,54,3:21,11,71,496,9587,Country
649,Goodbye Earl,The Chicks,1999-08-27,123,70,71,-7,77,4:19,2,63,710,2777,Country
650,Kerosene,Miranda Lambert,2005,127,92,63,-3,81,3:06,1,61,807,755,Country
651,You Belong With Me,Taylor Swift,2008-11-11,130,78,69,-4,44,3:51,16,70,663,7370,Country
652,She's Country,Jason Aldean,2009-04-07,172,87,55,-3,64,3:41,20,69,569,5989,Country
653,What Hurts The Most,Rascal Flatts,2006-01-01,136,67,54,-5,33,3:34,1,69,817,4316,Country
654,Love Story,Taylor Swift,2008-11-11,119,74,62,-4,30,3:55,17,69,818,2180,Country
655,This One's for the Girls,Martina McBride,2003-09-30,127,80,61,-4,61,4:03,6,60,786,1126,Country
656,What Was I Thinkin',Dierks Bentley,2003-01-01,165,83,55,-6,93,4:21,15,68,798,229,Country
657,Who I Am,Jessica Andrews,2000-02-27,84,67,46,-5,26,4:15,1,59,539,2107,Country
658,"Jesus, Take the Wheel",Carrie Underwood,2005-11-14,77,52,36,-4,14,3:46,67,62,665,3238,Country
659,Can't Fight The Moonlight,LeAnn Rimes,2001-01-30,98,83,63,-6,63,3:36,40,67,1041,1828,Country
660,Tim McGraw,Taylor Swift,2006-10-24,76,49,58,-6,43,3:52,57,63,943,5241,Country
661,Whiskey Lullaby,Alison Krauss,2007-01-01,74,37,53,-9,16,4:21,82,51,540,1019,Country
662,Landslide,The Chicks,2002-08-27,146,44,57,-7,44,3:51,53,66,846,6693,Country
663,Beer For My Horses,Toby Keith,2002-01-01,119,85,72,-5,81,3:24,37,67,727,6834,Country
664,Born to Fly,Sara Evans,2000-10-10,100,66,61,-9,56,5:36,1,53,1042,1741,Country
665,People Are Crazy,Billy Currington,2008-01-01,142,70,65,-5,36,3:51,21,66,944,543,Country
666,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,2002-01-01,112,66,42,-6,38,3:16,52,66,808,6707,Country
667,Big Green Tractor,Jason Aldean,2009-04-07,137,59,62,-5,58,3:24,65,66,666,4726,Country
668,Red Dirt Road,Brooks & Dunn,2003-07-15,136,87,56,-4,48,4:20,7,66,648,6158,Country
669,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,2006-10-24,100,42,62,-7,29,3:23,29,66,1099,47,Country
670,Watching You,Rodney Atkins,2006-07-18,138,85,63,-4,72,3:55,11,65,770,2653,Country
671,Ol' Red,Blake Shelton,2001-07-31,75,56,66,-8,49,3:41,15,65,680,8162,Country
672,All-American Girl,Carrie Underwood,2007-10-23,124,81,62,-3,77,3:32,5,63,753,1515,Country
673,Must Be Doin' Somethin' Right,Billy Currington,2005-01-01,168,65,49,-3,44,4:30,21,65,1100,3649,Country
674,When the Sun Goes Down,Kenny Chesney,2004-01-22,105,74,80,-7,71,4:51,4,64,790,8065,Country
675,Here for the Party,Gretchen Wilson,2004-05-11,124,72,66,-5,81,3:17,1,62,632,8635,Country
676,Mississippi Girl,Faith Hill,2005-08-02,84,77,50,-4,67,3:53,11,51,1062,4249,Country
677,My Wish,Rascal Flatts,2006-01-01,136,77,55,-5,39,4:08,3,64,945,3159,Country
678,Travelin' Soldier,The Chicks,2002-08-27,146,37,57,-7,51,5:43,69,64,969,9943,Country
679,Do I,Luke Bryan,2009-01-01,138,69,58,-5,30,3:59,26,64,970,6662,Country
680,She's Everything,Brad Paisley,2005-08-16,103,48,36,-8,27,4:27,57,64,599,9735,Country
681,Redneck Yacht Club,Craig Morgan,2005-03-08,168,82,49,-5,81,3:50,46,63,129,4941,Country
682,I May Hate Myself In The Morning,Lee Ann Womack,2005-01-01,174,42,44,-10,30,4:33,22,50,894,9043,Country
683,Red High Heels,Kellie Pickler,2006-10-31,116,84,63,-4,54,3:43,13,54,541,4824,Country
684,Brokenheartsville,Joe Nichols,2002-01-01,104,63,69,-5,51,3:50,13,62,633,8420,Country
685,Love Like Crazy,Lee Brice,2010-06-08,78,73,54,-5,29,3:37,2,62,1087,6009,Country
686,White Liar,Miranda Lambert,2009-09-24,185,78,35,-4,42,4:48,5,55,869,9884,Country
687,Austin,Blake Shelton,2001-07-31,120,61,61,-7,28,3:50,19,62,799,7868,Country
688,I Love This Bar,Toby Keith,2003-11-04,115,83,61,-6,45,5:35,2,62,870,7049,Country
689,What Kinda Gone,Chris Cagle,2008-01-01,172,86,49,-5,67,3:02,26,62,220,1904,Country
690,Pickin' Wildflowers,Keith Anderson,2005,152,72,56,-3,67,3:06,4,62,542,1468,Country
691,Three Wooden Crosses,Randy Travis,2015-04-21,158,50,52,-9,39,3:21,46,61,506,6573,Country
692,Amarillo Sky,Jason Aldean,2005-07-26,155,78,49,-4,43,3:23,31,61,754,3105,Country
693,Not Ready to Make Nice,The Chicks,2006-05-23,84,55,43,-4,29,3:57,13,61,1109,721,Country
694,Something to Be Proud Of,Montgomery Gentry,2004-05-18,98,69,65,-6,55,4:17,8,61,634,239,Country
695,Just Got Started Lovin' You,James Otto,2008-04-07,98,61,71,-7,88,3:55,16,60,543,2967,Country
696,Watching Airplanes,Gary Allan,2007-01-01,160,71,37,-4,47,4:03,55,60,635,182,Country
697,Mr. Mom,Lonestar,2004-05-13,172,84,51,-3,67,3:29,6,60,600,1833,Country
698,I Wanna Talk About Me,Toby Keith,2001-08-10,106,87,77,-5,68,3:04,17,60,956,119,Country
699,Long Black Train,Josh Turner,2003-01-01,85,70,54,-7,81,4:11,24,60,1043,9294,Country
700,Paint Me A Birmingham,Tracy Lawrence,2004-03-30,132,43,55,-9,34,3:48,32,60,787,4581,Country
701,I'm Gonna Getcha Good,Shania Twain,2002-01-01,124,79,72,-5,95,4:29,4,60,984,8783,Country
702,Boots On,Randy Houser,2008-01-01,112,89,71,-5,88,2:51,4,60,1044,6709,Country
703,19 Somethin' - Greatest Hits Version,Mark Wills,2002-01-01,90,82,58,-5,81,3:20,13,60,544,907,Country
704,Wasted,Carrie Underwood,2005-11-14,95,78,55,-3,31,4:34,9,53,847,1717,Country
705,Some Beach,Blake Shelton,2004-10-26,116,77,79,-6,96,3:25,23,60,879,8754,Country
706,It Won't Be Like This For Long,Darius Rucker,2008-01-01,144,52,58,-6,39,3:39,34,60,834,1550,Country
707,Ain't Nothing 'Bout You,Brooks & Dunn,2009-09-08,202,89,33,-4,71,3:19,14,60,757,5290,Country
708,That's What I Love About Sunday,Craig Morgan,2005-03-08,139,56,60,-6,42,3:21,48,59,636,2445,Country
709,All My Friends Say,Luke Bryan,2007-01-01,117,90,68,-4,96,4:03,4,59,1110,4158,Country
710,Nothing On But The Radio,Gary Allan,2003-01-01,109,74,68,-6,66,3:32,6,59,1005,3244,Country
711,Chicks Dig It - Single Edit,Chris Cagle,2003-01-01,104,92,60,-5,70,3:31,2,59,895,1324,Country
712,Modern Day Bonnie and Clyde,Travis Tritt,2000-10-01,90,87,65,-5,92,4:44,10,58,910,2536,Country
713,These Are My People,Rodney Atkins,2006-07-18,90,90,56,-4,63,3:34,3,58,911,2963,Country
714,Gimmie That Girl,Joe Nichols,2009,162,90,50,-4,68,3:05,21,58,1006,2966,Country
715,More Like Her,Miranda Lambert,2007-05-01,133,39,56,-7,21,3:29,24,52,957,7168,Country
716,Don't Think I Don't Think About It,Darius Rucker,2008-01-01,150,75,58,-5,41,3:03,3,58,1063,743,Country
717,Leave the Pieces,The Wreckers,2006,164,68,51,-6,50,3:30,3,58,545,8057,Country
718,Forever And For Always,Shania Twain,2002-01-01,86,72,47,-5,53,4:43,23,58,1114,4240,Country
719,Just Another Day In Paradise,Phil Vassar,2000-02-21,146,71,60,-6,71,3:54,36,57,546,2440,Country
720,Lucky Man,Montgomery Gentry,2006-10-24,133,47,58,-7,53,3:17,37,57,1007,5625,Country
721,Concrete Angel,Martina McBride,2001-09-17,78,39,62,-10,27,4:13,50,50,1045,2545,Country
722,Small Town USA,Justin Moore,2009-01-01,132,60,59,-6,53,3:39,12,57,788,7950,Country
723,Find out Who Your Friends Are,Tracy Lawrence,2007-01-30,160,80,52,-5,78,3:48,21,56,1046,6711,Country
724,There Goes My Life,Kenny Chesney,2004-01-22,136,48,58,-8,22,5:03,3,56,850,8211,Country
725,Honky Tonk Badonkadonk,Trace Adkins,2006-01-01,124,94,54,-5,62,4:00,40,56,1047,1160,Country
726,Brand New Girlfriend,Steve Holy,2006-08-08,134,86,67,-4,72,3:40,3,56,221,1441,Country
727,You’ll Think Of Me,Keith Urban,2002-01-01,83,49,58,-11,45,4:54,37,56,696,3175,Country
728,Hicktown,Jason Aldean,2005-07-26,122,88,70,-4,77,5:06,1,56,848,3610,Country
729,We Danced,Brad Paisley,1999-06-01,146,39,59,-11,14,3:46,48,55,835,2752,Country
730,Play Something Country,Brooks & Dunn,2009-09-08,115,91,69,-4,86,3:16,8,55,853,222,Country
731,Free And Easy (Down The Road I Go),Dierks Bentley,2008-01-01,120,83,56,-5,84,3:21,1,55,880,8467,Country
732,Where I Come From,Alan Jackson,2010-11-19,125,63,73,-8,75,3:59,22,55,849,8178,Country
733,Good Morning Beautiful,Steve Holy,2000-10-03,71,50,56,-9,24,3:31,45,55,896,3654,Country
734,Why,Jason Aldean,2005-07-26,136,70,57,-4,22,3:34,7,55,924,8321,Country
735,Red Ragtop,Tim McGraw,2002-11-26,77,67,55,-8,56,4:44,19,55,989,306,Country
736,My Front Porch Looking In,Lonestar,1995,103,81,53,-6,45,3:44,3,55,836,4249,Country
737,Last Name,Carrie Underwood,2007-10-23,160,87,40,-3,69,4:01,19,57,925,2082,Country
738,Mud On the Tires,Brad Paisley,2010-11-02,185,82,45,-6,46,3:27,29,55,1064,6031,Country
739,Making Memories Of Us,Keith Urban,2007-01-01,104,45,69,-9,33,3:56,61,54,791,905,Country
740,I Cross My Heart - Pure Country Soundtrack Version,George Strait,1992-01-01,131,44,53,-10,28,3:32,27,63,654,6563,Country
741,I Will Always Love You,Dolly Parton,1974-02-04,136,14,45,-13,16,2:56,96,62,7,2946,Country
742,The Gambler,Kenny Rogers,1978-11-20,87,50,67,-13,86,3:35,34,74,86,668,Country
743,It Wasn't God Who Made Honky Tonk Angels - 1952 Single Version,Kitty Wells,1991-02-05,137,19,62,-11,73,2:34,72,54,547,8766,Country
744,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon Jennings,1978-01-01,188,36,36,-14,61,2:33,62,66,52,5650,Country
745,Why Not Me,The Judds,1984-10-15,126,67,73,-9,73,3:31,50,63,238,2025,Country
746,Jolene,Dolly Parton,1974-02-04,111,54,67,-11,81,2:42,57,72,125,4629,Country
747,When You Say Nothing at All,Keith Whitley,1990-08-07,80,35,67,-13,40,3:42,72,56,87,1386,Country
748,I Fall To Pieces - Single Version,Patsy Cline,1961-11-27,112,6,54,-21,51,2:51,92,61,548,6084,Country
749,It's Five O'Clock Somewhere,Alan Jackson,2010-11-19,125,77,71,-7,88,3:50,21,65,971,4625,Country
750,Rhinestone Cowboy,Glen Campbell,1975,115,63,64,-8,65,3:14,10,65,549,8053,Country
751,"Heads Carolina, Tails California",Jo Dee Messina,2017-07-28,137,82,61,-7,57,3:30,5,52,1065,7973,Country
752,Strawberry Wine,Deana Carter,2002-01-01,122,44,56,-7,20,4:50,30,60,1048,5266,Country
753,Kiss an Angel Good Mornin',Charley Pride,2006-05-08,132,50,68,-11,91,2:03,71,53,550,1067,Country
754,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,1968-05-01,111,52,62,-15,89,2:43,7,68,222,2937,Country
755,My Maria,Brooks & Dunn,2009-09-08,126,84,67,-5,90,3:28,6,67,985,4718,Country
756,Here You Come Again,Dolly Parton,1977-10-03,106,51,59,-9,55,2:59,65,64,226,3543,Country
757,Don't Rock the Jukebox,Alan Jackson,1991-04-03,148,64,64,-11,79,2:51,5,63,1111,4281,Country
758,Don't It Make My Brown Eyes Blue,Crystal Gayle,1977-01-01,85,32,74,-13,34,2:38,80,63,223,8023,Country
759,Rose Garden,Lynn Anderson,1971,131,50,59,-12,97,2:56,17,62,551,8994,Country
760,God Gave Me You,Blake Shelton,2011-07-11,152,84,48,-5,54,3:50,0,61,990,3249,Country
761,"Love Without End, Amen",George Strait,1990-01-01,88,44,65,-13,55,3:07,40,61,728,834,Country
762,Coal Miner's Daughter - Single Version,Loretta Lynn,1971-01-04,137,35,60,-14,64,3:01,84,60,552,6397,Country
763,Convoy,C.W. McCall,1990-01-01,112,54,68,-15,80,3:51,86,59,553,974,Country
764,I Swear,John Michael Montgomery,1994-01-14,86,50,63,-7,27,4:23,24,59,1066,1963,Country
765,Don't Blink,Kenny Chesney,2007-09-11,148,61,60,-9,65,4:45,12,58,941,7657,Country
766,Act Naturally,Buck Owens,2010-08-31,92,47,55,-7,70,2:24,34,58,224,2197,Country
767,Amazed,Lonestar,1995,140,55,56,-8,25,4:00,25,57,1067,1190,Country
768,How Do You Like Me Now?!,Toby Keith,2008-01-01,109,84,64,-5,70,3:26,7,56,1035,8052,Country
769,High Cotton,Alabama,1980,91,58,66,-10,86,3:00,42,56,239,4053,Country
770,Daddy Sang Bass,Johnny Cash,2002-02-12,97,64,68,-8,68,2:20,70,56,897,280,Country
771,Islands In the Stream,Dolly Parton,2003-06-03,204,47,60,-10,72,4:09,70,56,308,8796,Country
772,You Look So Good In Love,George Strait,1985-01-01,114,23,64,-17,33,3:13,44,56,809,7853,Country
773,When I Call Your Name,Vince Gill,1989-01-01,71,11,51,-18,21,4:15,35,56,860,8336,Country
774,Big City,Merle Haggard,1981,136,40,71,-14,60,2:59,28,56,53,7156,Country
775,Pickup Man,Joe Diffie,1998-06-09,141,76,71,-7,85,3:37,43,56,1008,9680,Country
776,Killin' Time,Clint Black,2003-09-22,121,52,71,-10,69,2:48,46,55,554,4919,Country
777,Mind Your Own Business,"Hank Williams, Jr.",2016-10-21,164,70,57,-5,87,2:28,5,54,54,8197,Country
778,Fightin Side Of Me,Merle Haggard,1995-01-01,95,45,75,-13,74,2:55,51,55,269,7994,Country
779,Every Which Way but Loose - 2009 Remaster,Eddie Rabbitt,2009-10-05,131,48,60,-7,45,2:52,46,54,130,9568,Country
780,Two Dozen Roses,Shenandoah,1994,117,50,70,-12,54,3:44,33,53,240,9686,Country
781,Should've Been A Cowboy,Toby Keith,1998-10-20,134,73,58,-6,62,3:30,24,53,1127,8623,Country
