#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
143,Gen Ai Yugi,GARNiDELiA,2022-09-30,165,98,60,-3,54,3:49,9,42,202,8327,Anime
144,PSYCHO:LOGY,Shouta Aoi,2022-10-09,144,97,46,-4,37,3:55,0,44,203,4171,Anime
145,夏の雪,krage,2022-10-12,140,63,54,-6,30,4:42,19,51,204,8179,Anime
146,ALIVE - LycoReco Version,ClariS,2022-10-12,90,85,46,-3,50,2:46,50,50,33,2807,Anime
147,Change The World,MADKID,2022-10-03,178,84,52,-6,64,3:48,0,46,59,8252,Anime
148,Kyokansarenakutemoiijanai,Rie Takahashi,2022-10-07,155,93,59,-4,88,3:53,3,45,205,747,Anime
149,Comedy,Gen Hoshino,2022-04-08,88,46,68,-7,72,3:51,3,71,206,8089,Anime
150,逆光 - ウタ from ONE PIECE FILM RED,Ado,2022-07-05,145,90,56,-4,68,3:58,0,71,158,7922,Anime
151,一途,King Gnu,2021-12-10,160,96,50,-4,66,3:11,1,70,17,9542,Anime
152,Suzume,RADWIMPS,2022-09-30,78,42,57,-7,34,3:56,62,69,211,1086,Anime
153,インフェルノ,Mrs. GREEN APPLE,2019-07-18,92,93,53,-2,70,3:33,1,68,532,3904,Anime
154,私は最強 - ウタ from ONE PIECE FILM RED,Ado,2022-06-22,96,86,57,-3,66,4:18,21,70,318,6048,Anime
155,crossing field,LiSA,2013-10-30,179,98,45,-2,31,4:09,2,68,159,4759,Anime
156,Black Catcher,Vickeblanka,2020-01-08,100,89,59,-5,67,3:15,0,67,18,4377,Anime
157,逆夢,King Gnu,2021-12-24,83,71,20,-5,28,5:08,44,69,215,7723,Anime
158,Mixed Nuts,Official HIGE DANdism,2022-04-15,150,92,54,-5,78,3:33,1,66,60,47,Anime
159,裸の勇者,Vaundy,2022-01-07,163,89,44,-6,44,3:22,1,66,533,2642,Anime
160,Sign,FLOW,2010-06-16,178,91,36,-3,68,3:56,0,65,160,8148,Anime
161,Where the Wind Blows,Ado,2022-08-10,140,72,44,-4,23,4:32,16,66,475,6288,Anime
162,炎,LiSA,2020-10-12,152,69,48,-5,31,4:35,11,66,319,552,Anime
163,花の塔,Sayuri,2022-07-03,170,95,49,-2,51,4:36,2,64,19,1716,Anime
164,BOY,King Gnu,2021-10-15,110,80,62,-7,54,3:51,8,64,425,1927,Anime
165,消えてしまいそうです,ZUTOMAYO,2022-09-08,106,92,68,-3,86,4:18,36,63,328,151,Anime
166,Zenzenzense - movie ver.,RADWIMPS,2016-08-24,190,91,32,-4,64,4:46,0,63,316,8031,Anime
167,One Last Kiss,Hikaru Utada,2021-03-09,112,54,59,-11,35,4:12,69,63,61,6382,Anime
168,遥か彼方,ASIAN KUNG-FU GENERATION,2012-01-18,175,96,31,-4,24,4:03,0,63,8,1165,Anime
169,U,millennium parade,2021-07-12,120,91,65,-6,74,3:07,4,62,207,3973,Anime
170,優しい彗星,YOASOBI,2021-01-20,90,72,72,-5,52,3:35,20,62,426,7610,Anime
171,ADAMAS,LiSA,2018-12-12,96,99,51,-2,30,3:45,1,62,476,4991,Anime
172,Cry Baby,Official HIGE DANdism,2021-08-18,200,90,35,-5,43,4:02,1,62,534,351,Anime
173,Red Swan,Yoshiki,2018-10-03,132,78,28,-5,15,4:24,5,62,208,7129,Anime
174,Touch off,UVERworld,2019-12-04,100,89,41,-4,20,4:19,0,62,9,1496,Anime
175,Dance In The Game,ZAQ,2022-07-13,135,93,60,-3,86,3:29,3,61,62,8014,Anime
