#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
476,Beat the Odds,Lil Tjay,2022-08-26,85,63,50,-7,48,2:30,5,78,211,1524,Hip Hop
477,Outside (feat. Fivio Foreign),Young Devyn,2022-09-16,74,67,83,-7,85,3:16,10,51,1126,5880,Hip Hop
478,Self Worth (feat. Lil Perco),Stunna Gambino,2022-08-18,101,66,47,-8,16,2:53,52,42,1127,7723,Hip Hop
479,Double Cup,Rah Swish,2022-08-26,142,64,86,-6,72,2:44,28,44,564,6209,Hip Hop
480,"One Time (feat. Ice Spice, Skillibeng & J.I the Prince of N.Y)",B-Lovee,2022-09-16,100,74,45,-7,80,3:17,5,55,565,7659,Hip Hop
481,RICH HUSTLE (with Jim Jones),Fabolous,2022-08-24,67,74,46,-6,71,2:22,34,46,396,8785,Hip Hop
482,Jaguar,Desiigner,2022-08-12,118,46,85,-9,33,4:10,3,54,1292,7850,Hip Hop
483,Make It Lit,Kenzo B,2022-10-14,158,85,60,-6,64,2:53,23,36,518,7421,Hip Hop
484,Me & You (feat. Salma Slims),Hardo,2022-09-28,140,47,90,-8,20,2:18,15,29,262,1857,Hip Hop
485,Home When Im Not Home/Gangsta P's Outro,Doley Bernays,2022-10-07,100,31,60,-10,37,4:05,42,24,263,2387,Hip Hop
486,Xpensive,Tre' Amani,2022-10-07,88,72,50,-6,54,3:14,42,30,92,7025,Hip Hop
487,Fast Life,Vado,2022-10-07,122,83,65,-6,51,1:57,1,60,264,6339,Hip Hop
488,Treesha,Lil Tecca,2022-08-26,164,55,55,-9,12,1:46,8,69,146,5648,Hip Hop
489,DOA (feat. Set Da Trend),Kay Flock,2022-09-02,142,89,75,-4,61,1:48,49,60,519,306,Hip Hop
490,Love,KUR,2022-08-30,96,63,62,-9,21,2:45,41,35,566,5914,Hip Hop
491,Foreign Shit,LouGotCash,2022-09-30,158,72,79,-6,66,1:50,24,49,567,4029,Hip Hop
492,What You Do,Cam’ron,2022-09-23,150,57,71,-6,33,2:40,15,38,93,1550,Hip Hop
493,Players Card,Corey Lee,2022-09-23,80,67,72,-11,37,2:24,21,23,569,2607,Hip Hop
494,Run It Up,Bas,2022-04-01,76,79,71,-6,32,2:42,1,48,570,9923,Hip Hop
495,The Realest (feat. Jeezy),EST Gee,2022-09-16,150,81,71,-6,57,3:15,2,61,1293,9568,Hip Hop
496,"Shit Crazy Remix (feat. BIG30, Sett, Mac Critter)",Gucci Mane,2022-11-10,145,57,90,-8,49,3:35,3,53,761,438,Hip Hop
497,On BS,Drake,2022-11-04,158,36,84,-8,33,4:22,2,89,852,5623,Hip Hop
498,Game From Pluto,Kodak Black,2022-10-28,80,66,86,-6,75,2:49,19,60,1052,4826,Hip Hop
499,Gucci Flow,Gucci Mane,2022-10-14,130,70,87,-5,30,2:11,7,66,1057,3346,Hip Hop
500,Rob Who,Icewear Vezzo,2022-11-11,164,53,73,-6,7,1:50,0,30,996,7800,Hip Hop
501,Gun Class,MudBaby Ru,2022-08-25,84,63,79,-6,73,3:06,22,50,571,2584,Hip Hop
502,Aye (feat. Offset),G Herbo,2022-10-10,141,81,85,-4,83,2:11,2,51,520,3063,Hip Hop
503,Robbery Part 5,Tee Grizzley,2022-10-14,99,75,78,-9,68,1:59,14,62,397,9644,Hip Hop
504,Wicked Inna RaQ,Lil Nuu,2022-03-28,153,65,76,-10,46,2:31,3,43,572,7379,Hip Hop
505,Imposters,BabyDrill,2022-10-27,149,45,84,-7,53,1:56,22,45,1128,2014,Hip Hop
506,Add It Up,Rob49,2022-10-28,82,76,57,-4,21,2:11,4,48,1129,5887,Hip Hop
507,SOCKS,DaBaby,2022-09-23,141,53,89,-7,49,2:51,5,65,734,4995,Hip Hop
508,Ms. Evans 1,Tee Grizzley,2022-09-27,98,75,92,-5,32,2:47,1,53,762,4249,Hip Hop
509,Pain & Strife (feat. Offset),Freddie Gibbs,2022-09-30,147,48,82,-8,34,1:58,4,61,246,4904,Hip Hop
510,Heaven For Thugs (Letter to Wap),NoCap,2022-10-12,135,36,63,-10,67,6:31,67,52,1355,965,Hip Hop
511,Bigger Jeans (feat. NoCap),Rich Homie Quan,2022-10-04,78,55,66,-8,26,4:09,9,52,147,1923,Hip Hop
512,Red Flag,Gucci Mane,2022-09-19,140,66,78,-8,51,3:27,6,57,1397,4408,Hip Hop
513,Fresh Off a Lick,Dee Watkins,2022-10-04,85,40,90,-11,75,3:01,6,47,1130,2883,Hip Hop
514,Ghetto Superstar (feat. G Herbo & Doe Boy),Roddy Ricch,2022-09-08,157,62,70,-7,38,4:05,7,71,1136,3511,Hip Hop
515,Renegade (feat. Finesse2tymes),Hotboy Wes,2022-09-22,145,52,78,-9,65,3:05,6,46,573,1398,Hip Hop
516,Free Thug,Fredo Bang,2022-09-30,140,66,91,-5,89,2:17,9,48,1294,6160,Hip Hop
517,No Love,BIG30,2022-09-21,140,87,75,-4,47,2:55,0,47,1131,568,Hip Hop
518,Never Change (feat. Roddy Ricch),Symba,2022-09-14,92,60,48,-5,39,3:59,36,47,94,1783,Hip Hop
519,The Realest,Eighty8,2022-11-11,172,75,77,-5,47,2:55,0,36,574,7189,Hip Hop
520,From Nothing,Key Glock,2022-08-17,125,72,82,-7,53,2:49,7,69,521,5158,Hip Hop
521,They Can't FWM,Icewear Vezzo,2022-09-21,148,50,86,-10,42,2:27,3,50,1356,6910,Hip Hop
522,Got Bigger,PGF Nuk,2022-09-28,84,70,68,-6,22,2:55,5,49,1357,6857,Hip Hop
523,Dark Hearted,Freddie Gibbs,2022-09-23,96,63,74,-6,84,3:26,59,55,418,2194,Hip Hop
524,Bullseye 2 (with Future),Real Boston Richey,2022-08-26,107,66,59,-6,20,2:37,1,62,1295,836,Hip Hop
525,Risk Takers,Rich Homie Quan,2022-09-16,87,63,47,-8,32,2:22,12,49,802,3785,Hip Hop
526,Patience (feat. Lil Baby),Bankroll Freddie,2022-07-29,90,50,81,-9,54,2:42,8,53,575,878,Hip Hop
527,Rapper Who?,Hardo,2022-09-23,163,50,77,-6,48,2:04,2,36,1132,6242,Hip Hop
528,Good On Love (with Future),Lil Double 0,2022-09-09,134,39,71,-10,17,3:21,7,56,1296,3763,Hip Hop
529,Impala,Young Nudy,2022-08-08,155,58,83,-8,51,3:06,33,63,576,9564,Hip Hop
530,MJ Story,Rod Wave,2022-11-18,176,76,59,-6,11,2:40,55,60,1297,7006,Hip Hop
531,I’m So Awesome,Kodak Black,2022-09-30,108,61,91,-4,15,3:07,5,69,1169,5150,Hip Hop
532,I Don’t Text Back (feat. Yeat),YoungBoy Never Broke Again,2022-10-21,146,67,76,-5,73,2:12,19,64,494,3447,Hip Hop
533,City Of Love,Toosii,2022-11-11,160,60,64,-6,63,2:41,55,57,1058,516,Hip Hop
534,What Type of Games,Yung Bleu,2022-11-11,151,32,86,-10,16,2:33,3,56,1398,8124,Hip Hop
535,I Know,BigXthaPlug,2022-10-14,127,58,88,-9,52,3:18,2,51,1133,7378,Hip Hop
536,Aye (feat. Offset),G Herbo,2022-10-07,141,79,84,-4,81,2:11,2,38,997,5282,Hip Hop
537,Motion Gang / Wavy Gang (feat. Babyface Ray),G.T.,2022-11-11,129,65,65,-7,44,2:20,24,34,265,7359,Hip Hop
538,Matinee,Smino,2022-10-20,164,82,72,-6,79,3:09,23,59,589,8248,Hip Hop
539,All I Know,DC The Don,2022-11-18,125,47,76,-12,35,2:34,5,48,266,5799,Hip Hop
540,Without It,G.T.,2022-09-30,140,55,75,-12,53,3:12,0,39,1134,6030,Hip Hop
541,Trick,Bfb Da Packman,2022-11-11,101,55,79,-7,43,3:01,1,34,577,8355,Hip Hop
542,Kap N Gown,DeJ Loaf,2022-11-08,90,49,78,-9,42,2:53,25,39,95,7725,Hip Hop
543,What's Beef,Doe Boy,2022-08-21,145,74,82,-5,59,2:03,2,50,1135,5661,Hip Hop
544,Goofies,Babyface Ray,2022-09-01,150,75,65,-4,34,2:49,2,44,1299,6072,Hip Hop
545,Jay & Twan 1,Tee Grizzley,2022-09-20,100,45,92,-8,4,2:53,3,58,1059,9921,Hip Hop
546,Riko Suave,Sada Baby,2022-09-23,97,70,56,-8,36,2:41,3,41,578,1541,Hip Hop
547,Tez & Tone 1,Tee Grizzley,2022-10-04,152,68,76,-6,56,3:51,14,44,1399,8128,Hip Hop
548,Racks Stuffed Inna Couch,Chief Keef,2022-10-14,72,90,35,-2,29,3:27,1,55,803,7947,Hip Hop
549,WYO (feat. PGF Nuk),DCG BROTHERS,2022-09-08,78,51,61,-7,18,3:17,0,36,579,5522,Hip Hop
550,"Save Me, Please",Trippie Redd,2022-09-30,143,30,64,-10,56,2:08,87,70,978,438,Hip Hop
551,WHITE HOUSE (feat. Babyface Ray),LUCKI,2022-09-23,137,50,81,-11,15,2:35,0,66,1138,7587,Hip Hop
552,Blues (feat. Future),G Herbo,2022-09-16,149,81,77,-4,45,2:26,6,56,1358,7956,Hip Hop
553,If You Know You Know,Calboy,2022-09-09,135,50,69,-10,46,3:07,6,40,580,9981,Hip Hop
554,The Clinic (feat. BabyFace Ray),DDG,2022-09-30,100,60,90,-8,27,2:34,0,47,763,4463,Hip Hop
555,How TF (with SleazyWorld Go),Big Boss Vette,2022-09-01,138,56,83,-6,50,3:03,18,40,1300,915,Hip Hop
556,Corner House,RJMrLA,2022-09-30,102,49,89,-7,33,2:23,28,36,148,9799,Hip Hop
557,Limoncello,OG DAYV,2022-11-04,100,60,83,-7,18,2:35,3,62,581,7346,Hip Hop
558,Don't Check Me,Larry June,2022-08-19,96,81,72,-8,42,2:45,33,50,149,506,Hip Hop
559,4Life,DaBoii,2022-11-11,98,57,84,-9,35,2:37,27,40,267,9201,Hip Hop
560,I Can't,Rucci,2022-11-04,96,68,93,-7,41,2:10,1,39,150,4090,Hip Hop
561,Gang'Nem,Ab-Soul,2022-11-18,126,80,46,-7,72,4:10,28,46,96,1262,Hip Hop
562,Location,G Perico,2022-11-04,105,58,87,-7,29,2:25,11,42,268,8004,Hip Hop
563,IMPALAS & HYDRAULICS (Ft. The Game),REASON,2022-08-05,83,75,80,-5,42,2:57,3,55,269,8653,Hip Hop
564,Up,OHGEESY,2022-08-12,98,52,92,-9,28,2:27,1,57,270,9923,Hip Hop
565,Too Big,MOUNT WESTMORE,2022-10-21,99,68,95,-4,65,3:36,1,56,582,4714,Hip Hop
566,naked freestyle,Baby Keem,2022-10-28,60,56,75,-7,11,1:49,33,68,764,2818,Hip Hop
567,Dawg House,Ray Vaughn,2022-08-26,120,67,98,-6,76,1:46,0,59,804,7401,Hip Hop
568,Let Me Know (feat. Jeremih),BlueBucksClan,2022-10-28,200,71,43,-7,40,3:02,9,47,805,4121,Hip Hop
569,HALFWAY RIGHT (with Rapsody & Alex Isley),WESTSIDE BOOGIE,2022-11-18,107,72,57,-7,41,3:17,5,42,98,4378,Hip Hop
570,Tattoo,AG Club,2022-09-16,145,80,84,-7,62,2:31,1,44,583,905,Hip Hop
571,Need Love,EBK Young Joc,2022-10-18,90,68,78,-8,64,2:29,53,49,596,9772,Hip Hop
572,Do Better,Ab-Soul,2022-10-21,88,82,72,-6,65,3:52,29,63,522,227,Hip Hop
573,A-Wax & O-Dog,Jay Worthy,2022-11-14,83,63,79,-6,46,2:58,12,32,271,8470,Hip Hop
574,No Retreat (feat. Jay Rock),Yhung T.O.,2022-11-04,84,84,44,-6,36,3:11,1,42,272,9078,Hip Hop
575,Suicide Dawn,Drakeo the Ruler,2022-09-30,96,32,76,-14,30,2:50,7,50,597,2687,Hip Hop
576,Name Ring Bells,Baby Stone Gorillas,2022-11-01,95,62,81,-7,76,3:09,22,34,598,7110,Hip Hop
577,PARTY WITH THE GANG (feat. P-LO & FREDOBAGZ),Tales Of The Town,2022-10-14,96,73,88,-7,64,2:29,10,53,599,107,Hip Hop
578,In The Air Where It's Fair,E-40,2022-11-11,101,43,55,-7,11,2:26,1,43,273,1186,Hip Hop
579,Can't Lose,Kamaiyah,2022-09-29,87,44,83,-10,22,2:52,1,37,1139,4025,Hip Hop
580,On My Way Up (feat. Roddy Rich),RJMrLA,2022-10-21,100,45,79,-8,22,3:13,5,41,806,338,Hip Hop
581,Add It Up,BlueBucksClan,2022-10-28,180,80,62,-6,53,4:29,2,42,1301,3967,Hip Hop
582,95,DJ Muggs,2022-10-28,78,70,66,-5,62,2:28,29,40,600,9014,Hip Hop
583,Die for this shit,Rucci,2022-11-11,106,56,88,-9,51,2:00,9,34,807,1484,Hip Hop
584,Teach U How To Play,Day Sulan,2022-09-16,200,54,66,-5,41,2:14,33,37,523,4854,Hip Hop
585,Did A Lot,G Perico,2022-09-02,99,68,77,-5,22,2:50,3,47,1140,9631,Hip Hop
586,Knock Knock,OHGEESY,2022-09-30,102,66,91,-7,44,2:33,5,54,1141,2034,Hip Hop
587,Built,DaBoii,2022-10-28,95,68,92,-6,74,2:34,3,46,1142,1375,Hip Hop
588,4 The Real,Bale,2022-09-16,82,56,41,-8,58,2:48,2,36,601,7082,Hip Hop
589,..... Realest Nigga Eva,Rucci,2022-09-30,98,68,85,-8,49,1:38,20,39,1302,2552,Hip Hop
590,Special Delivery (feat. Ty Dolla $ign),RJMrLA,2022-10-14,104,53,70,-10,52,2:46,29,47,1303,3654,Hip Hop
591,How Far I Came (Feat. Roddy Ricch),The Game,2022-08-12,98,66,57,-7,40,3:24,18,43,302,7542,Hip Hop
592,Shine,Compton Av,2022-10-14,200,63,62,-6,62,2:14,39,41,602,3232,Hip Hop
593,Politics,Yhung T.O.,2022-10-07,99,74,57,-6,40,2:46,0,39,1144,7309,Hip Hop
594,Gang Gang,Joey Fatts,2022-10-14,93,76,55,-5,44,2:57,18,24,274,2791,Hip Hop
595,Forever (feat. Fridayy),Lil Baby,2022-10-14,90,25,46,-12,14,2:48,41,77,821,3735,Hip Hop
596,Spin Bout U,Drake,2022-11-04,130,70,77,-6,20,3:35,1,88,913,1958,Hip Hop
597,Hours In Silence,Drake,2022-11-04,118,40,50,-11,11,6:39,23,85,973,3527,Hip Hop
598,My Go To (feat. Kehlani),YoungBoy Never Broke Again,2022-08-05,103,63,66,-7,51,3:24,66,59,745,5139,Hip Hop
599,Hide & Seek,Stormzy,2022-10-14,105,38,81,-8,67,3:29,38,80,275,851,Hip Hop
600,BEAUTIFUL (feat. Future & SZA),DJ Khaled,2022-08-26,172,55,49,-7,24,3:43,10,71,550,1369,Hip Hop
601,Stop Playin (feat. Jeremih),Lil Baby,2022-10-14,134,28,86,-7,13,2:38,2,67,892,1840,Hip Hop
602,God Sent (feat. Vory),Fridayy,2022-10-21,85,49,41,-8,69,2:55,84,51,603,8657,Hip Hop
603,I Admit (feat. Nicki Minaj),YoungBoy Never Broke Again,2022-10-21,140,56,77,-6,53,3:27,37,62,979,9191,Hip Hop
604,Call Me Every Day (feat. Wizkid),Chris Brown,2022-06-17,172,63,73,-7,77,2:27,12,70,604,9987,Hip Hop
605,All Of Me,3Breezy,2022-10-05,86,51,68,-12,53,2:47,4,44,1145,1100,Hip Hop
606,If I Want You,DDG,2022-08-26,75,46,65,-9,8,3:13,42,58,1060,6966,Hip Hop
607,Love is...,Toosii,2022-07-15,82,42,56,-11,11,3:50,22,62,1400,2722,Hip Hop
608,Light Breeze,Kalan.FrFr,2022-07-22,97,65,83,-6,43,2:38,27,45,1304,3830,Hip Hop
609,LOVE YOU BETTER,Future,2022-04-29,75,36,71,-9,54,2:09,48,70,398,3195,Hip Hop
610,Poison (feat. Lil Wayne),Jack Harlow,2022-05-06,112,49,55,-8,63,3:43,18,61,419,8664,Hip Hop
611,No Mop,Roddy Ricch,2022-06-24,98,53,63,-8,13,2:55,11,50,1285,8384,Hip Hop
612,Only Us (feat. Babyface Ray),Ryan Trey,2022-06-10,179,51,57,-9,51,3:24,20,44,605,205,Hip Hop
613,ADDICTIONS (FEAT. Tre' Amani),Brent Faiyaz,2022-07-08,93,49,89,-9,84,3:12,2,71,606,2672,Hip Hop
614,Mind Games,Vory,2022-06-03,88,62,66,-7,44,3:37,7,45,607,9681,Hip Hop
615,WILDIN,Joony,2022-08-12,100,39,61,-9,64,2:00,89,39,609,8728,Hip Hop
616,Denial,Rae Sremmurd,2022-06-08,92,60,66,-8,28,3:00,9,60,610,1142,Hip Hop
617,Back to Shore (feat. ElCamino),38 Spesh,2022-11-18,77,78,65,-6,79,2:34,50,37,808,6641,Hip Hop
618,Get Light,Nas,2022-11-11,99,88,53,-4,42,2:53,4,61,212,7860,Hip Hop
619,GODbody,Dave East,2022-11-18,86,90,71,-3,61,2:13,1,44,611,9138,Hip Hop
620,CONTRADICTIONS,WESTSIDE BOOGIE,2022-11-18,81,67,63,-9,58,2:03,68,34,524,902,Hip Hop
621,Band of Brothers,38 Spesh,2022-11-09,79,87,68,-4,61,2:52,26,50,1305,7461,Hip Hop
622,Peppas (feat. Black Star),Westside Gunn,2022-10-28,90,93,53,-3,68,4:04,6,58,809,8758,Hip Hop
623,Flag on the Play,Boldy James,2022-10-19,84,79,50,-7,78,2:40,47,43,151,6189,Hip Hop
624,Note To Self,Katori Walker,2022-11-11,93,60,76,-6,38,2:25,55,37,99,6899,Hip Hop
625,Middle of the Ocean,Drake,2022-11-04,77,70,47,-6,25,5:56,18,84,1034,4475,Hip Hop
626,Still In America,Lecrae,2022-11-04,140,80,67,-5,13,3:24,14,57,276,2909,Hip Hop
627,2007,JID,2022-10-31,80,57,43,-10,87,7:27,54,57,303,9186,Hip Hop
628,On God,Symba,2022-09-16,90,70,60,-5,18,2:42,7,43,525,1739,Hip Hop
629,Ghetto Reporter,Nas,2022-11-11,92,92,56,-4,82,2:37,1,64,379,6696,Hip Hop
630,Gold Rings (feat. Pusha T),Freddie Gibbs,2022-09-30,62,81,48,-6,39,3:43,70,60,627,8557,Hip Hop
631,Dormin's (feat. 2100 Bagz),Boldy James,2022-11-04,80,78,48,-4,80,2:48,24,46,810,8566,Hip Hop
632,Focus,Tre' Amani,2022-10-07,77,48,64,-9,57,3:13,31,37,526,4414,Hip Hop
633,Every Day,Grafh,2022-10-21,172,87,62,-5,76,2:59,19,47,612,184,Hip Hop
634,Could Be Worse,Boldy James,2022-10-26,81,75,51,-9,51,3:41,44,39,1306,6817,Hip Hop
635,Francis Ford Coppola,Your Old Droog,2022-10-19,73,65,51,-8,69,1:49,26,44,613,3265,Hip Hop
636,El Rey,D Smoke,2022-09-16,77,76,44,-5,31,2:36,1,50,152,9049,Hip Hop
637,MUDPIES - Live on MajorStage,LaRussell,2022-11-04,89,54,66,-5,20,1:57,88,39,614,5503,Hip Hop
638,Tony Fontana III,Hit-Boy,2022-10-20,148,81,67,-3,75,3:05,70,53,615,3393,Hip Hop
639,Believe In Drugs Not People,Doley Bernays,2022-09-09,150,62,48,-9,58,2:25,4,35,1146,5786,Hip Hop
640,Racketeering Influenced and Corrupt Organizations,Sy Ari Da Kid,2022-09-16,144,69,59,-7,90,4:18,32,39,616,2724,Hip Hop
641,FOREVER,Katori Walker,2022-11-04,95,73,78,-5,56,2:27,55,37,527,9118,Hip Hop
642,High John,MAVI,2022-10-14,170,54,55,-10,66,2:10,72,54,153,5327,Hip Hop
643,Survival Of The Littest,Armani Caesar,2022-10-21,155,91,45,-9,57,2:19,8,43,528,8113,Hip Hop
644,Green Cards,Emilio Rojas,2022-10-21,120,52,74,-7,27,2:47,1,38,617,3470,Hip Hop
645,Mad Man,HDBeenDope,2022-10-21,171,75,53,-6,77,2:15,0,36,1147,1639,Hip Hop
646,Off the Plane (feat. EZ & Kari Faux),Pink Siifu,2022-09-16,74,79,57,-7,73,3:30,22,38,154,9356,Hip Hop
647,Glorious,Cormega,2022-10-07,79,88,50,-6,51,3:11,4,46,618,6020,Hip Hop
648,Can’t Punk Me (feat. EARTHGANG),JID,2022-08-26,83,59,61,-6,67,3:23,19,63,495,8387,Hip Hop
649,Blackest in the Room,Freddie Gibbs,2022-09-30,81,60,62,-7,85,2:47,53,59,848,5623,Hip Hop
650,Moonshooter,Ab-Soul,2022-09-16,166,93,35,-6,60,3:03,62,54,998,5063,Hip Hop
651,Money,JID,2022-08-26,80,62,55,-8,60,4:26,6,59,746,9904,Hip Hop
652,Timeles,Tre' Amani,2022-10-07,130,51,63,-11,34,3:07,23,34,999,791,Hip Hop
653,Better Days,Symba,2022-09-16,93,55,70,-5,16,3:37,18,41,1000,1495,Hip Hop
654,Escapism,Prodigy,2022-09-30,77,44,54,-11,22,2:45,74,37,277,2705,Hip Hop
655,I Wish Heaven Had a Facetime,Smoke DZA,2022-09-30,37,54,54,-12,64,1:50,91,35,812,9718,Hip Hop
656,Dance Now (feat. Kenny Mason),JID,2022-08-26,135,48,78,-11,27,3:48,9,74,980,8107,Hip Hop
657,Flowers,TOBi,2022-10-06,83,79,60,-8,70,3:14,4,43,278,6961,Hip Hop
658,SIMPLE,$NOT,2022-10-14,100,66,83,-9,87,2:35,46,70,279,8200,Hip Hop
659,killstreaks (with Don Toliver & PinkPantheress),Baby Keem,2022-10-28,108,57,78,-6,6,3:36,5,68,1061,258,Hip Hop
660,Fuck Around and Find Out (feat. $NOT),Polyphia,2022-10-28,115,74,72,-5,65,2:31,31,64,619,981,Hip Hop
661,The Highs & The Lows,Chance the Rapper,2022-06-17,82,71,54,-5,46,4:16,29,63,399,736,Hip Hop
662,Pudgy (with Lil Uzi Vert),Smino,2022-10-28,99,77,78,-6,48,2:16,65,64,879,1491,Hip Hop
663,FMG,BROCKHAMPTON,2022-11-18,150,47,76,-9,46,2:31,5,58,400,6266,Hip Hop
664,Bruddanem (feat. Lil Durk),JID,2022-08-26,130,50,77,-7,72,3:55,62,65,1172,4071,Hip Hop
665,Persuasive,Doechii,2022-03-18,120,63,82,-6,50,3:37,14,62,765,7452,Hip Hop
666,Wraith,Chance the Rapper,2022-05-17,130,53,96,-6,69,2:28,16,60,766,9494,Hip Hop
667,Never Freestyle,Coast Contra,2022-06-20,103,67,59,-7,38,4:27,3,60,280,6973,Hip Hop
668,uberxl,jaydes,2022-11-16,128,38,81,-7,27,1:23,42,29,620,1255,Hip Hop
669,Walkin - Key Glock remix,Denzel Curry,2022-06-01,136,70,78,-7,66,3:46,14,60,621,5711,Hip Hop
670,"Talk About Me (feat. Kid Cudi, Denzel Curry & JID)",Dot Da Genius,2022-06-24,88,69,79,-9,67,3:05,48,60,622,1003,Hip Hop
671,Snake,Shaboozey,2022-10-07,160,75,72,-5,32,2:25,2,59,623,9756,Hip Hop
672,Crazy,Doechii,2022-04-08,129,88,84,-4,46,2:14,1,58,1062,4601,Hip Hop
673,Late 2 (feat. Trippie Redd),Cayo,2022-10-21,73,36,64,-14,62,2:24,4,58,624,6932,Hip Hop
674,RZA,BROCKHAMPTON,2022-11-17,90,63,61,-8,49,2:13,7,60,767,5670,Hip Hop
675,For The Squadron,SAINt JHN,2022-02-18,87,40,77,-6,35,3:09,2,57,625,3758,Hip Hop
676,Suicide,DC The Don,2022-10-14,94,69,67,-8,60,3:45,16,57,1148,3080,Hip Hop
677,Swamp Bitches (with Rico Nasty),Doechii,2022-08-05,140,62,82,-6,19,3:00,0,57,1401,9809,Hip Hop
678,Dog Food (feat. Denzel Curry),IDK,2022-04-29,105,89,70,-5,37,3:04,0,56,1149,8920,Hip Hop
679,Wimbledon,Free Party,2022-05-20,149,43,87,-12,44,2:22,9,56,813,3371,Hip Hop
680,Red Lights (feat. Hello O'shay),Kota the Friend,2022-11-11,110,62,85,-7,39,3:13,17,55,155,421,Hip Hop
681,She Loves Me,TOBi,2022-10-27,83,64,69,-10,59,3:26,35,46,1150,8480,Hip Hop
682,DELIVER!,JELEEL!,2022-09-22,105,60,62,-8,31,1:50,1,54,1151,5272,Hip Hop
683,Slide Den,midwxst,2022-10-07,142,89,55,-3,56,2:56,15,54,631,5844,Hip Hop
684,LOLSMH II,WESTSIDE BOOGIE,2022-06-17,165,64,52,-6,42,2:24,3,54,1001,4153,Hip Hop
685,Ce Soir,Duckwrth,2022-08-05,108,72,66,-6,54,2:42,2,53,632,4561,Hip Hop
686,ROUND HERE (PART ONE),Tobe Nwigwe,2022-08-07,160,53,41,-10,29,1:42,2,53,633,2392,Hip Hop
687,Basement,BROCKHAMPTON,2022-11-17,144,65,79,-12,82,1:13,2,57,1063,5541,Hip Hop
688,Sex Symbol,Tyla Yaweh,2022-10-21,149,70,72,-7,43,2:11,0,53,634,1781,Hip Hop
689,Strangers (feat. A$AP Rocky and Run The Jewels),Danger Mouse,2022-08-09,174,93,55,-7,56,4:08,5,53,281,8989,Hip Hop
690,Dear Life,Marlon Craft,2022-09-07,116,42,72,-9,59,2:34,68,53,282,3634,Hip Hop
691,Meaningless,tobi lou,2022-03-11,136,62,71,-9,56,2:36,56,52,635,869,Hip Hop
692,To have it all,deem spencer,2022-11-09,121,38,80,-13,64,3:15,40,35,636,2712,Hip Hop
693,A Bar About a Bar,Chance the Rapper,2022-05-27,80,57,56,-8,80,1:05,17,52,1064,528,Hip Hop
694,29 (Freestyle),JID,2022-07-05,108,84,88,-4,67,2:22,1,52,1433,7873,Hip Hop
695,SOHO HOUSE (feat. Hello O'shay),Kota the Friend,2022-07-08,90,51,70,-7,57,4:28,64,52,814,1605,Hip Hop
696,Barely Miss,REASON,2022-06-27,160,59,85,-7,56,3:14,32,50,1152,6096,Hip Hop
697,Hollandaise,Ab-Soul,2022-04-22,144,66,73,-5,26,2:59,0,49,1359,5945,Hip Hop
698,Get It Girl,Saweetie,2022-03-14,100,65,95,-6,41,2:45,3,46,1307,7428,Hip Hop
699,Toot That (feat. DreamDoll & BeatKing),Erica Banks,2022-06-17,142,64,95,-4,85,3:31,0,39,156,3950,Hip Hop
700,Have Mercy,Chlöe,2021-09-10,130,54,90,-6,51,2:29,30,72,1153,4149,Hip Hop
701,Feelin’ Sexy,KenTheMan,2022-03-04,95,54,94,-7,55,2:01,9,47,1154,414,Hip Hop
702,Wheelie (feat. 21 Savage),Latto,2022-03-11,148,67,91,-7,78,2:50,3,60,1360,5313,Hip Hop
703,Throw a Lil Mo (Do It),Erica Banks,2022-06-17,125,50,98,-7,78,2:06,1,44,815,6638,Hip Hop
704,M.A.B,Ocean x KungFu,2022-09-23,150,83,86,-4,58,2:52,1,45,637,9760,Hip Hop
705,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),Shawna & Mia,2022-07-28,108,65,92,-6,39,2:25,0,53,638,3539,Hip Hop
706,Let 'Em,CeeFineAss,2022-05-27,102,74,92,-8,50,2:02,1,40,640,4013,Hip Hop
707,Blick Blick (with Nicki Minaj),Coi Leray,2022-03-18,140,82,92,-4,87,2:58,22,63,1155,4801,Hip Hop
708,CHURCH GIRL,Beyoncé,2022-07-29,92,92,79,-6,22,3:44,4,73,1156,7547,Hip Hop
709,Elevate,Pap Chanel,2022-10-17,97,89,87,-6,59,2:58,9,47,641,2216,Hip Hop
710,Handstand (with Doja Cat feat. Saweetie),French Montana,2021-11-19,175,55,79,-6,35,2:50,1,58,1361,4897,Hip Hop
711,Hands Up (with Monaleo),Tay Money,2022-09-02,157,58,86,-7,38,3:04,1,54,283,8146,Hip Hop
712,Lower,Big Jade,2022-04-27,161,69,74,-6,61,1:53,3,42,642,5483,Hip Hop
713,Get Into It (Yuh),Doja Cat,2021-06-25,92,66,91,-6,79,2:18,32,79,1362,7598,Hip Hop
714,Wat U Need,E Chapo,2022-09-02,146,67,88,-7,23,2:02,1,41,284,2645,Hip Hop
715,Look At You,Wynne,2022-08-24,84,48,86,-8,43,2:51,4,41,643,9438,Hip Hop
716,Pop Dat,Lakeyah,2022-06-17,140,75,88,-6,84,2:07,6,39,1065,3051,Hip Hop
717,Nann Hoe,Dess Dior,2022-09-23,78,68,88,-8,72,2:05,6,44,1157,6974,Hip Hop
