#,Title,Artist,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Genre
443,Starting Now Mashup,DCappella,2021-08-20,108,65,42,-6,22,2:24,4,46,353,5584,Disney
444,Home - Disney Princess Remixed,Julia Lester,2021-08-27,160,95,37,-2,53,2:59,1,43,437,5137,Disney
445,Belle Reprise,Paige O'Hara,2001-01-01,123,14,55,-16,23,1:05,87,46,363,599,Disney
446,"Healing Incantation - From ""Tangled""/Soundtrack Version",Mandy Moore,2010-01-01,168,3,37,-23,35,0:54,92,61,480,7243,Disney
447,Almost There - Disney Princess Remixed,Dara Reneé,2021-08-27,168,85,58,-4,41,2:49,3,43,104,3095,Disney
448,How Does A Moment Last Forever (Montmartre),Emma Watson,2017-03-10,95,12,22,-19,7,1:56,92,54,456,5659,Disney
449,"Kingdom Dance - From ""Tangled""/Score",Alan Menken,2010-01-01,156,61,24,-10,47,2:20,9,61,364,5223,Disney
450,"Try Everything - From ""Zootropolis""",Shakira,2016-02-05,115,60,70,-5,47,3:17,3,62,438,9899,Disney
451,"Honor To Us All - From ""Mulan""/Soundtrack",Lea Salonga,2013-01-01,168,40,46,-12,73,3:01,45,45,485,9162,Disney
452,"So This Is Love - From ""Cinderella""/Vocal",Disney Pixar Duets Karaoke,2009-01-01,79,25,32,-12,16,1:35,97,43,365,7044,Disney
453,Live Your Story,Auli'i Cravalho,2018-08-03,136,79,58,-7,28,3:26,0,54,342,3823,Disney
454,"Into The Open Air - From ""Brave""/Soundtrack",Julie Fowlis,2012-01-01,139,39,50,-11,30,2:42,71,52,457,6566,Disney
455,A Dream Is A Wish Your Heart Makes,Vinil,2019-10-25,125,69,69,-6,62,3:19,32,45,366,1206,Disney
456,"Under the Sea - From ""The Little Mermaid Live!""",Shaggy,2019-11-06,100,73,82,-5,84,3:01,29,42,367,4326,Disney
457,A Dream is a Wish Your Heart Makes/So This is Love,Sabrina Carpenter,2016-08-26,94,24,50,-9,22,2:30,91,46,439,6312,Disney
458,Princess Things,Cast - Sofia the First,2013-01-01,174,69,51,-5,58,2:06,36,46,368,4518,Disney
459,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",Adriana Caselotti,2004-01-01,93,19,32,-16,36,1:54,78,41,458,9813,Disney
460,Down In New Orleans,Anika Noni Rose,2009-01-01,138,48,62,-6,43,2:27,56,49,459,4964,Disney
461,Strong,Sonna,2015-01-01,69,56,32,-6,17,3:14,59,50,369,4015,Disney
462,"Part of Your World - From ""The Little Mermaid Live!""",Auli'i Cravalho,2019-11-06,101,22,41,-9,23,3:11,93,44,472,2010,Disney
463,Hakuna Matata,Billy Eichner,2019-07-11,82,58,53,-12,57,4:12,27,57,375,8377,Disney
464,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Angela Lansbury,1991-01-01,121,42,52,-13,58,3:45,81,58,481,6480,Disney
465,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,2013-01-01,77,34,50,-10,68,1:51,54,61,473,5241,Disney
466,"It's On - From ""High School Musical: The Musical: The Series (Season 3)""/Camp Rock 2: The Final Jam",Cast of High School Musical: The Musical: The Series,2022-07-08,164,77,70,-6,87,3:03,4,48,343,7109,Disney
467,Exceptional Zed,ZOMBIES – Cast,2022-07-15,102,80,75,-6,90,2:31,9,60,460,2389,Disney
468,Friend Like Me,Matthew Morrison,2020-03-06,98,91,63,-3,79,2:32,28,40,376,1792,Disney
469,All Of You,Stephanie Beatriz,2021-11-19,115,47,52,-11,35,4:38,63,65,461,8875,Disney
470,Party In The U.S.A.,Miley Cyrus,2009-01-01,96,70,65,-5,47,3:22,0,75,474,4302,Disney
471,Loyal Brave True,Christina Aguilera,2020-09-04,143,39,59,-9,48,2:46,60,40,482,5832,Disney
472,The Witches Are Back,Bette Midler,2022-09-30,148,98,58,-4,83,1:44,5,63,440,4231,Disney
473,"It's All Right - From ""Soul""/Duet Version",Jon Batiste,2020-12-18,106,49,50,-7,71,2:49,66,47,441,2622,Disney
474,"Zero To Hero - From ""Hercules""",Ariana Grande,2015-10-30,116,77,51,-6,60,2:40,34,40,462,6761,Disney
475,Your Mother and Mine,Kathryn Beaumont,1997-01-01,85,9,35,-19,28,1:58,99,40,463,8381,Disney
476,"Step In Time - From ""Mary Poppins""/Soundtrack Version",Dick Van Dyke,1997-01-01,78,64,37,-12,40,8:43,72,42,179,2496,Disney
477,This Is Me,DCappella,2021-06-04,106,71,56,-7,37,3:06,6,40,413,4884,Disney
478,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",Samuel E. Wright,2001-01-01,135,23,67,-17,74,2:44,68,46,486,1840,Disney
479,Prince Ali,DCappella,2022-01-05,140,68,54,-6,34,3:28,0,37,492,9099,Disney
480,Fabulous,Cast of High School Musical: The Musical: The Series,2022-08-17,132,65,81,-6,55,3:03,14,38,475,1225,Disney
481,Finally Free,Joshua Bassett,2022-07-27,172,71,43,-6,38,3:18,17,57,377,4011,Disney
482,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2019-11-27,78,43,38,-7,13,2:57,9,78,490,937,Disney
483,"Jolly Holiday - From ""Mary Poppins""/Soundtrack Version",Dick Van Dyke,1997-01-01,111,23,50,-18,59,5:24,73,40,344,5451,Disney
484,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",Lebo M.,1997-01-01,68,38,55,-15,56,1:10,66,51,378,5939,Disney
485,You've Got a Friend in Me,Jordan Fisher,2018-04-20,114,26,76,-10,56,2:09,74,47,476,7568,Disney
486,It's A Small World,We Love Disney Artists,2015-10-30,119,44,41,-7,49,3:04,52,35,380,9704,Disney
487,Shiny,Jemaine Clement,2016-11-18,146,68,64,-8,57,3:05,48,63,381,800,Disney
488,"You've Got a Friend in Me - From ""Toy Story"" / Duet",Randy Newman,1995-01-01,107,36,66,-12,31,2:42,67,47,487,3090,Disney
489,Wouldn't Change a Thing,Saylor Bell,2022-09-07,111,83,69,-5,82,2:52,23,45,382,7129,Disney
490,"Gaston - From ""Beauty and the Beast"" / Soundtrack Version",Richard White,1991-01-01,107,61,65,-8,68,3:40,87,53,442,6353,Disney
491,"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Dick Van Dyke,2001-01-01,68,25,37,-16,44,2:47,85,39,477,8640,Disney
492,Here I Come,Dara Reneé,2022-09-07,140,67,60,-6,27,3:18,14,41,443,4311,Disney
493,"Rainbow Connection - From ""The Muppet Movie""",Gwen Stefani,2015-10-30,115,33,46,-9,31,3:24,86,36,383,594,Disney
494,A Cover Is Not the Book,Emily Blunt,2018-12-07,122,54,66,-10,73,4:25,66,49,464,9819,Disney
